userId,videoStartTime,videoEndTime,videoTotalTime,videoId,time
77114,364.019344,344.571219,611,25313,2016-04-26T10:29:20.706Z
67780,168.229298,134.742241,238,25316,2016-04-26T10:29:52.298Z
44041,497.701,484.662,611,25313,2016-04-26T10:31:06.054Z
78360,1.681,47.04354827586207,213,25181,2016-04-26T10:31:52.294Z
78360,47.04354827586207,72.09271,213,25181,2016-04-26T10:31:55.283Z
78360,72.09271,98.12835,213,25181,2016-04-26T10:31:58.291Z
77114,482.692219,467.319237,611,25313,2016-04-26T10:32:08.694Z
33551,28.921,414.049551,617,25318,2016-04-26T10:32:47.819Z
33551,416.890551,432.664977,617,25318,2016-04-26T10:32:53.820Z
77114,610.461,510.809354,611,25313,2016-04-26T10:34:35.710Z
77114,510.809354,448.776374,611,25313,2016-04-26T10:34:38.698Z
67780,141.990667,123.205689,238,25316,2016-04-26T10:36:09.958Z
78360,232.441,224.983,491,25312,2016-04-26T10:36:18.310Z
67780,133.531022,109.30603448275862,238,25316,2016-04-26T10:36:18.959Z
67780,112.978034,90.237068,238,25316,2016-04-26T10:36:25.018Z
77114,0,328.89456,611,25313,2016-04-26T10:38:04.108Z
77114,367.89356,383.149168,611,25313,2016-04-26T10:38:46.103Z
77114,383.149168,464.016379,611,25313,2016-04-26T10:38:49.104Z
77114,464.016379,596.204655,611,25313,2016-04-26T10:38:52.103Z
44710,490.101,468.719827,491,25312,2016-04-26T10:40:04.888Z
78360,444.644,436.706,491,25312,2016-04-26T10:40:06.317Z
44710,468.719827,438.4571360153256,491,25312,2016-04-26T10:40:07.845Z
16408,28.668889,1.862195,362,25311,2016-04-26T10:40:41.405Z
67780,94.025333,78.92734674329502,414,25317,2016-04-26T10:44:31.634Z
78364,3.2443129,29.5791048,213,25181,2016-04-26T10:45:12.874Z
67780,136.487346,121.654932,414,25317,2016-04-26T10:45:13.604Z
67780,121.654932,109.668404,414,25317,2016-04-26T10:45:16.594Z
77114,271.761,173.380028,372,25314,2016-04-26T10:46:01.317Z
77114,173.380028,263.004166,372,25314,2016-04-26T10:46:04.319Z
78359,132.021,12.274801,611,25313,2016-04-26T10:51:21.293Z
36502,0,17.648051724137932,362,25311,2016-04-26T10:53:24.777Z
36502,20.283718,68.972447,362,25311,2016-04-26T10:53:30.776Z
36502,68.972447,131.201463,362,25311,2016-04-26T10:53:33.776Z
36502,131.201463,7.846416,362,25311,2016-04-26T10:53:36.777Z
77937,13.715,61.424208,611,25313,2016-04-26T10:58:54.711Z
77937,64.423208,40.04652,611,25313,2016-04-26T10:59:00.711Z
77937,40.04652,104.011395,611,25313,2016-04-26T10:59:03.715Z
77937,104.011395,343.972062,611,25313,2016-04-26T10:59:06.710Z
77937,343.972062,5.659708,611,25313,2016-04-26T10:59:09.740Z
73487,6.435042,38.70545977011494,491,25312,2016-04-26T10:59:45.525Z
73487,38.70545977011494,64.039942,491,25312,2016-04-26T10:59:48.537Z
73487,64.039942,83.040804,491,25312,2016-04-26T10:59:51.509Z
73487,83.040804,98.594315,491,25312,2016-04-26T10:59:54.505Z
76451,364.730794,358.905172,491,25312,2016-04-26T11:03:06.651Z
76451,358.905172,353.275287,491,25312,2016-04-26T11:03:09.576Z
78359,195.178,207.396,372,25314,2016-04-26T11:04:48.014Z
73487,120.695021,114.819873,372,25314,2016-04-26T11:05:33.655Z
78359,306.396,313.794,372,25314,2016-04-26T11:06:30.015Z
78359,313.794,325.73,372,25314,2016-04-26T11:06:33.016Z
78359,325.73,333.488,372,25314,2016-04-26T11:06:36.028Z
78359,333.488,340.946,372,25314,2016-04-26T11:06:39.018Z
78359,340.946,348.824,372,25314,2016-04-26T11:06:42.045Z
78359,357.824,365.464,372,25314,2016-04-26T11:06:54.017Z
78359,168.158,176.338,414,25315,2016-04-26T11:09:56.418Z
78359,176.338,183.974,414,25315,2016-04-26T11:09:59.419Z
78359,192.974,200.692,414,25315,2016-04-26T11:10:11.424Z
16408,252.017732,245.574695,611,25313,2016-04-26T11:10:27.684Z
78359,215.692,227.888,414,25315,2016-04-26T11:10:29.426Z
16408,248.580682,242.79604,611,25313,2016-04-26T11:10:34.120Z
16408,242.79604,230.016949,611,25313,2016-04-26T11:10:36.665Z
78359,232.964,240.402,414,25315,2016-04-26T11:10:38.437Z
78359,240.402,252.92,414,25315,2016-04-26T11:10:41.421Z
78359,252.92,260.278,414,25315,2016-04-26T11:10:44.420Z
78359,269.015,276.474,414,25315,2016-04-26T11:10:56.424Z
78359,276.474,298.57,414,25315,2016-04-26T11:10:59.451Z
78359,298.57,306.106,414,25315,2016-04-26T11:11:02.439Z
78359,321.106,328.404,414,25315,2016-04-26T11:11:20.423Z
78359,328.404,335.882,414,25315,2016-04-26T11:11:23.424Z
78359,339.142,346.64,414,25315,2016-04-26T11:11:29.422Z
78359,379.64,391.978,414,25315,2016-04-26T11:12:05.420Z
78359,395.016,402.834,414,25315,2016-04-26T11:12:11.422Z
41384,322.924118,8.684724,325,25310,2016-04-26T11:12:53.454Z
75419,3.110226,55.548932,325,25310,2016-04-26T11:12:57.804Z
75419,55.548932,194.18786360153257,325,25310,2016-04-26T11:13:00.807Z
75419,194.18786360153257,293.8666,325,25310,2016-04-26T11:13:03.739Z
41384,63.064159,11.970075,325,25310,2016-04-26T11:13:53.657Z
41384,157.733392,138.680033,362,25311,2016-04-26T11:22:21.828Z
41384,138.680033,105.795956,362,25311,2016-04-26T11:22:23.034Z
41384,112.62274,65.424075,362,25311,2016-04-26T11:22:35.546Z
41384,65.424075,87.571649,362,25311,2016-04-26T11:22:38.092Z
78358,18.261,2.221363,414,25315,2016-04-26T11:24:01.231Z
1210,23.204625,72.934998,325,25310,2016-04-26T11:26:14.448Z
1210,72.934998,133.037358,325,25310,2016-04-26T11:26:17.155Z
1210,133.037358,183.579194,325,25310,2016-04-26T11:26:20.084Z
1210,234.158015,259.53954846743295,325,25310,2016-04-26T11:27:14.285Z
1210,259.53954846743295,310.478212,325,25310,2016-04-26T11:27:17.069Z
1210,310.478212,320.807047,325,25310,2016-04-26T11:27:20.239Z
1210,47.005,158.483196,491,25312,2016-04-26T11:28:22.793Z
7133,4.656,34.550692000938305,325,25310,2016-04-26T11:28:32.558Z
1210,191.483613,102.99034,491,25312,2016-04-26T11:28:58.632Z
1210,102.99034,196.425515,491,25312,2016-04-26T11:29:01.390Z
75245,362.601,44.537063,617,25318,2016-04-26T11:29:02.190Z
75245,44.537063,138.0165172413793,617,25318,2016-04-26T11:29:05.190Z
75245,138.0165172413793,301.689951,617,25318,2016-04-26T11:29:08.212Z
75245,301.689951,483.05781,617,25318,2016-04-26T11:29:11.191Z
1210,205.133994,250.596167,491,25312,2016-04-26T11:29:13.554Z
75245,483.05781,553.327068,617,25318,2016-04-26T11:29:14.194Z
1210,271.445313,292.773946,491,25312,2016-04-26T11:29:37.847Z
1210,292.773946,348.917331,491,25312,2016-04-26T11:29:41.160Z
1210,348.917331,453.9403735632184,491,25312,2016-04-26T11:29:44.076Z
73487,234.934979,216.90946,617,25318,2016-04-26T11:32:28.864Z
73487,216.90946,196.93095712630358,617,25318,2016-04-26T11:32:31.881Z
73487,205.286145,239.742034,617,25318,2016-04-26T11:32:43.868Z
73487,239.742034,256.152946,617,25318,2016-04-26T11:32:46.865Z
73487,256.152946,298.9640254924681,617,25318,2016-04-26T11:32:49.869Z
73487,307.839025,362.467123,617,25318,2016-04-26T11:33:01.865Z
38907,371.541,0,372,25314,2016-04-26T11:33:23.535Z
14060,133.169021,155.476084,213,25181,2016-04-26T11:35:03.409Z
14060,155.476084,172.583147,213,25181,2016-04-26T11:35:06.408Z
14060,172.583147,180.201189,213,25181,2016-04-26T11:35:09.431Z
77114,263.652,242.205831,414,25315,2016-04-26T11:35:46.065Z
77114,245.465831,218.256963,414,25315,2016-04-26T11:35:52.068Z
77114,218.256963,227.090735,414,25315,2016-04-26T11:35:55.064Z
77114,227.090735,238.561198,414,25315,2016-04-26T11:35:58.063Z
77114,238.561198,243.64253846153846,414,25315,2016-04-26T11:36:01.063Z
77114,243.64253846153846,252.028785,414,25315,2016-04-26T11:36:04.068Z
7133,0,346.7323103448276,362,25311,2016-04-26T11:36:41.147Z
7133,346.7323103448276,355.115155,362,25311,2016-04-26T11:36:44.170Z
41384,243.363931,199.270844,491,25312,2016-04-26T11:36:56.707Z
7133,88.417,28.780982905982906,491,25312,2016-04-26T11:38:35.677Z
36502,58.698792,68.069994,611,25313,2016-04-26T11:39:57.069Z
36502,68.069994,89.82185280728376,611,25313,2016-04-26T11:40:00.070Z
36502,89.82185280728376,131.954782,611,25313,2016-04-26T11:40:03.068Z
36502,131.954782,125.105191,611,25313,2016-04-26T11:40:06.083Z
73487,0.715021,330.0010316091954,617,25318,2016-04-26T11:42:10.465Z
73487,337.656114,291.11532792584006,617,25318,2016-04-26T11:42:22.448Z
73487,293.490452,314.66142,617,25318,2016-04-26T11:42:28.432Z
73487,314.66142,325.078678,617,25318,2016-04-26T11:42:31.429Z
73487,328.078761,343.110145,617,25318,2016-04-26T11:42:37.430Z
73487,343.110145,374.178494,617,25318,2016-04-26T11:42:40.433Z
73487,374.178494,407.41875550405564,617,25318,2016-04-26T11:42:43.465Z
73487,424.973901,435.420934,617,25318,2016-04-26T11:43:04.432Z
78358,166.981,137.001707,414,25317,2016-04-26T11:43:14.411Z
76832,1.418,441.8928620689655,611,25313,2016-04-26T11:43:20.550Z
73487,456.680976,467.749285,617,25318,2016-04-26T11:43:28.428Z
73487,470.489452,482.713141,617,25318,2016-04-26T11:43:34.429Z
73487,482.713141,496.656443,617,25318,2016-04-26T11:43:37.429Z
73487,496.656443,514.620977,617,25318,2016-04-26T11:43:40.444Z
73487,514.620977,529.184814,617,25318,2016-04-26T11:43:43.433Z
38907,0,90.659344,238,25316,2016-04-26T11:43:48.342Z
38907,90.659344,58.927265,238,25316,2016-04-26T11:43:51.330Z
38907,58.927265,2.119966,238,25316,2016-04-26T11:43:54.357Z
76918,107.917375,118.36415948275861,611,25313,2016-04-26T11:46:34.745Z
76918,118.36415948275861,125.357602,611,25313,2016-04-26T11:46:37.559Z
76918,125.357602,133.56644,611,25313,2016-04-26T11:46:40.440Z
76918,139.571774,155.188564,611,25313,2016-04-26T11:46:49.400Z
76918,155.188564,170.97045258620687,611,25313,2016-04-26T11:46:52.405Z
76918,179.869119,192.749573,611,25313,2016-04-26T11:47:04.401Z
76918,192.749573,215.899738,611,25313,2016-04-26T11:47:07.563Z
76918,215.899738,230.590918,611,25313,2016-04-26T11:47:10.401Z
76918,260.705626,271.819012,611,25313,2016-04-26T11:47:43.404Z
76918,271.819012,282.961043,611,25313,2016-04-26T11:47:46.441Z
76918,282.961043,302.422788,611,25313,2016-04-26T11:47:49.403Z
76918,305.420121,315.636257,611,25313,2016-04-26T11:47:55.402Z
76918,318.63359,328.873163,611,25313,2016-04-26T11:48:01.402Z
76918,331.89183,322.680283,611,25313,2016-04-26T11:48:07.403Z
76918,367.672324,374.625284,611,25313,2016-04-26T11:48:55.404Z
76918,374.625284,386.014753,611,25313,2016-04-26T11:48:58.442Z
76918,386.014753,398.138116,611,25313,2016-04-26T11:49:01.405Z
76918,400.890116,407.934041,611,25313,2016-04-26T11:49:07.403Z
76918,407.934041,434.87868965517237,611,25313,2016-04-26T11:49:10.405Z
76918,434.87868965517237,445.592551,611,25313,2016-04-26T11:49:13.527Z
76918,445.592551,431.265539,611,25313,2016-04-26T11:49:16.404Z
77140,610.461,0,611,25313,2016-04-26T11:50:13.857Z
76668,0,17.10674482758621,213,25181,2016-04-26T11:51:13.240Z
76668,17.10674482758621,48.074503,213,25181,2016-04-26T11:51:16.243Z
76668,48.074503,61.882562,213,25181,2016-04-26T11:51:19.246Z
76668,73.642562,117.30339310344827,213,25181,2016-04-26T11:51:34.242Z
76668,7.178,318.153671,325,25310,2016-04-26T11:52:23.586Z
76668,318.153671,10.233561,325,25310,2016-04-26T11:52:26.622Z
18138,480.899941,453.6537356,611,25313,2016-04-26T11:53:47.680Z
18138,453.6537356,312.9398095,611,25313,2016-04-26T11:53:50.748Z
18138,324.9427321,223.9342889,611,25313,2016-04-26T11:54:05.775Z
18138,223.9342889,166.8636115,611,25313,2016-04-26T11:54:08.668Z
18138,172.73352490421456,91.2688937,611,25313,2016-04-26T11:54:20.711Z
76668,141.493561,148.73492893518517,325,25310,2016-04-26T11:54:41.599Z
76668,148.73492893518517,154.1150722222222,325,25310,2016-04-26T11:54:44.593Z
7133,0,275.30626724137926,611,25313,2016-04-26T11:59:31.806Z
7133,275.30626724137926,418.47803,611,25313,2016-04-26T11:59:34.899Z
7133,418.47803,431.693831,611,25313,2016-04-26T11:59:37.875Z
7133,431.693831,479.59403879310344,611,25313,2016-04-26T11:59:40.806Z
7133,479.59403879310344,466.4424655172414,611,25313,2016-04-26T11:59:43.810Z
407,65.932917,31.027731,617,25318,2016-04-26T11:59:56.232Z
407,31.027731,7.506803,617,25318,2016-04-26T11:59:59.224Z
7133,493.801465,517.295215,611,25313,2016-04-26T12:00:16.808Z
7133,517.295215,597.9581982758621,611,25313,2016-04-26T12:00:19.809Z
75194,40.157875,6.034152,372,25314,2016-04-26T12:00:55.563Z
75194,20.773337,4.604315,372,25314,2016-04-26T12:01:52.559Z
2014,1.42,8.876939,213,25181,2016-04-26T12:02:31.366Z
41384,0,471.854147,611,25313,2016-04-26T12:03:20.079Z
41384,476.874372,451.837063,611,25313,2016-04-26T12:03:29.100Z
18138,529.9596682,475.2540651,611,25313,2016-04-26T12:03:47.673Z
18138,475.2540651,493.0045886,611,25313,2016-04-26T12:03:50.673Z
67316,15.919,23.624796,491,25312,2016-04-26T12:04:26.216Z
67316,23.624796,35.304248861911994,491,25312,2016-04-26T12:04:29.230Z
67316,35.304248861911994,63.655024,491,25312,2016-04-26T12:04:32.224Z
67316,63.655024,83.736207,491,25312,2016-04-26T12:04:35.249Z
67316,83.736207,97.883402,491,25312,2016-04-26T12:04:38.216Z
67316,100.883402,77.669347,491,25312,2016-04-26T12:04:44.215Z
75181,134.917714,159.64483,325,25310,2016-04-26T12:04:58.507Z
73968,237.261,174.863,238,25316,2016-04-26T12:05:27.996Z
73968,174.863,203.61700000000002,238,25316,2016-04-26T12:05:30.996Z
67316,125.327347,135.225769,491,25312,2016-04-26T12:05:35.216Z
67316,135.225769,146.419726,491,25312,2016-04-26T12:05:38.215Z
67316,146.419726,158.866437,491,25312,2016-04-26T12:05:41.215Z
67316,158.866437,142.439242,491,25312,2016-04-26T12:05:44.215Z
67316,142.439242,147.787103,491,25312,2016-04-26T12:05:47.215Z
18138,610.4990474,591.6808028,611,25313,2016-04-26T12:06:59.701Z
76668,388.816999,401.884534,491,25312,2016-04-26T12:07:51.800Z
76668,401.884534,392.644303,491,25312,2016-04-26T12:07:54.808Z
75181,4.622425,191.007701,325,25310,2016-04-26T12:07:57.040Z
76668,392.644303,400.103145,491,25312,2016-04-26T12:07:57.803Z
75181,5.14486,91.591966,362,25311,2016-04-26T12:08:15.281Z
73871,465.680104,309.112534,491,25312,2016-04-26T12:08:16.797Z
75181,91.591966,124.442208,362,25311,2016-04-26T12:08:18.193Z
67316,327.787103,335.5761760242792,491,25312,2016-04-26T12:08:50.228Z
67316,335.5761760242792,354.528983,491,25312,2016-04-26T12:08:53.218Z
67316,354.528983,383.200758,491,25312,2016-04-26T12:08:56.219Z
67316,389.218758,459.997367,491,25312,2016-04-26T12:09:05.238Z
76918,413.361,315.47578,414,25315,2016-04-26T12:09:30.567Z
76918,315.47578,292.006632,414,25315,2016-04-26T12:09:33.568Z
76918,292.006632,86.701417,414,25315,2016-04-26T12:09:36.566Z
407,616.101,1.436729,617,25318,2016-04-26T12:10:23.233Z
76918,131.640083,199.443517,414,25315,2016-04-26T12:10:24.567Z
69709,0,153.782359,491,25312,2016-04-26T12:10:43.522Z
69709,153.782359,0.867465,491,25312,2016-04-26T12:10:46.530Z
69709,0.867465,359.210066,491,25312,2016-04-26T12:10:49.524Z
41384,305.905167,274.50965,372,25314,2016-04-26T12:11:35.269Z
76918,271.542184,141.012284,414,25315,2016-04-26T12:11:39.570Z
76918,141.012284,95.836647,414,25315,2016-04-26T12:11:42.619Z
76668,48.757999,68.508645,611,25313,2016-04-26T12:11:45.752Z
76668,68.508645,77.583041,611,25313,2016-04-26T12:11:48.755Z
18138,11.7699824,207.7773673,213,25181,2016-04-26T12:11:49.261Z
76668,77.583041,105.49027,611,25313,2016-04-26T12:11:51.762Z
76668,105.49027,122.235208,611,25313,2016-04-26T12:11:54.773Z
76668,122.235208,134.114583,611,25313,2016-04-26T12:11:57.771Z
18138,212.6873776,0.7364996,213,25181,2016-04-26T12:12:04.273Z
18138,3.2365209,197.0275705,213,25181,2016-04-26T12:12:10.297Z
18138,197.0275705,208.9549321,213,25181,2016-04-26T12:12:13.271Z
2014,2.678,73.18750862068966,362,25311,2016-04-26T12:12:14.240Z
2014,73.18750862068966,89.79743965517241,362,25311,2016-04-26T12:12:23.243Z
2014,89.79743965517241,204.509775,362,25311,2016-04-26T12:12:26.713Z
67316,111.138,127.549875,611,25313,2016-04-26T12:12:36.844Z
67316,127.549875,163.163965,611,25313,2016-04-26T12:12:39.845Z
69709,3.99365,173.534633,611,25313,2016-04-26T12:13:21.560Z
69709,173.534633,437.323918,611,25313,2016-04-26T12:13:24.518Z
69709,437.323918,547.164137,611,25313,2016-04-26T12:13:27.569Z
75509,4.438,168.92910517241378,213,25181,2016-04-26T12:14:34.172Z
67316,319.144965,281.44366810344826,611,25313,2016-04-26T12:15:18.845Z
67316,281.44366810344826,307.7468146551724,611,25313,2016-04-26T12:15:21.845Z
76832,158.12,134.119999,238,25316,2016-04-26T12:15:24.278Z
76832,137.119999,148.899999,238,25316,2016-04-26T12:15:30.277Z
76918,338.855314,369.207939,414,25315,2016-04-26T12:15:48.576Z
76918,369.207939,397.940996,414,25315,2016-04-26T12:15:51.612Z
76918,397.940996,404.822853,414,25315,2016-04-26T12:15:54.576Z
36502,371.541,1.678958,372,25314,2016-04-26T12:17:08.811Z
36502,1.678958,355.747652,372,25314,2016-04-26T12:17:11.811Z
36502,355.747652,365.669925,372,25314,2016-04-26T12:17:14.811Z
36502,371.541,199.398888,372,25314,2016-04-26T12:17:23.811Z
36502,199.398888,190.451293,372,25314,2016-04-26T12:17:26.811Z
36502,190.451293,171.35115,372,25314,2016-04-26T12:17:29.812Z
36502,171.35115,349.42744252873564,372,25314,2016-04-26T12:17:32.811Z
36502,349.42744252873564,138.789212,372,25314,2016-04-26T12:17:35.811Z
36502,138.789212,113.929186,372,25314,2016-04-26T12:17:38.812Z
36502,113.929186,182.982614,372,25314,2016-04-26T12:17:41.812Z
36502,182.982614,198.737707,372,25314,2016-04-26T12:17:44.824Z
36502,207.738436,214.289721,372,25314,2016-04-26T12:17:56.811Z
36502,214.289721,221.397884,372,25314,2016-04-26T12:17:59.811Z
76832,82.2,64.821,414,25317,2016-04-26T12:19:04.030Z
76832,64.821,56.801,414,25317,2016-04-26T12:19:07.009Z
75350,110.008776,119.38387931034484,362,25311,2016-04-26T12:19:21.848Z
75350,120.176963,154.16092241379312,362,25311,2016-04-26T12:19:27.842Z
76668,587.114583,592.956104,611,25313,2016-04-26T12:19:33.746Z
76668,592.956104,606.430354,611,25313,2016-04-26T12:19:36.754Z
75350,1.925306,14.007037297677691,325,25310,2016-04-26T12:20:00.213Z
75350,14.007037297677691,31.749284541402766,325,25310,2016-04-26T12:20:03.229Z
36502,353.137718,256.602442,372,25314,2016-04-26T12:20:14.812Z
36502,307.700734,300.112399,372,25314,2016-04-26T12:21:08.812Z
78372,216.334979,268.814812,325,25310,2016-04-26T12:21:11.379Z
78372,268.814812,292.21539090038317,325,25310,2016-04-26T12:21:14.459Z
36502,308.872107,299.672357,372,25314,2016-04-26T12:21:20.812Z
7133,53.299,2.383278,238,25316,2016-04-26T12:24:13.081Z
67316,567.725814,541.8448189655172,611,25313,2016-04-26T12:24:24.853Z
75181,35.864038,81.633333,491,25312,2016-04-26T12:25:57.860Z
75181,81.633333,91.747276,491,25312,2016-04-26T12:26:00.843Z
76918,196.194708,22.124946,414,25317,2016-04-26T12:26:27.535Z
76918,22.124946,42.57376,414,25317,2016-04-26T12:26:30.536Z
76918,42.57376,70.103145,414,25317,2016-04-26T12:26:33.537Z
76918,70.103145,110.959958,414,25317,2016-04-26T12:26:36.535Z
3194,1.422,342.49059,414,25315,2016-04-26T12:30:10.192Z
73871,490.101,2.420104,491,25312,2016-04-26T12:30:46.870Z
75122,14.075669,44.407825,213,25181,2016-04-26T12:31:10.709Z
7133,109.779,101.705416,414,25317,2016-04-26T12:32:16.238Z
7133,104.584416,96.631176,414,25317,2016-04-26T12:32:22.237Z
76918,413.241,26.12645,414,25317,2016-04-26T12:32:27.546Z
76918,29.134409,52.487639,414,25317,2016-04-26T12:32:33.544Z
76918,52.487639,80.26355,414,25317,2016-04-26T12:32:36.545Z
76918,80.26355,112.551909,414,25317,2016-04-26T12:32:39.546Z
76918,112.551909,130.54566,414,25317,2016-04-26T12:32:42.546Z
76918,133.375035,160.591296,414,25317,2016-04-26T12:32:48.545Z
76918,160.591296,197.598659,414,25317,2016-04-26T12:32:51.548Z
76918,197.598659,232.60863218390804,414,25317,2016-04-26T12:32:54.566Z
76918,232.60863218390804,255.331968,414,25317,2016-04-26T12:32:57.547Z
76832,424.701,365.464,617,25318,2016-04-26T12:33:33.393Z
75181,286.093096,294.56961,491,25312,2016-04-26T12:33:36.864Z
75181,294.56961,337.793103,491,25312,2016-04-26T12:33:39.869Z
75181,337.793103,389.748065,491,25312,2016-04-26T12:33:42.869Z
76832,383.305,391.265,617,25318,2016-04-26T12:33:54.421Z
76832,391.265,407.668,617,25318,2016-04-26T12:33:57.394Z
75181,390.409816,412.38908,491,25312,2016-04-26T12:34:09.893Z
75181,412.38908,458.835632,491,25312,2016-04-26T12:34:12.871Z
75181,458.835632,484.170114,491,25312,2016-04-26T12:34:15.888Z
75320,55.40771,65.657536,372,25314,2016-04-26T12:34:42.048Z
75320,68.648896,83.273335,372,25314,2016-04-26T12:34:48.050Z
75320,83.273335,122.699712,372,25314,2016-04-26T12:34:51.050Z
75320,125.587875,139.913508,372,25314,2016-04-26T12:34:57.069Z
75320,148.926864,176.678834,372,25314,2016-04-26T12:35:09.046Z
75320,176.678834,197.835897,372,25314,2016-04-26T12:35:12.071Z
75320,197.835897,235.871979,372,25314,2016-04-26T12:35:15.048Z
75320,235.871979,248.387143,372,25314,2016-04-26T12:35:18.069Z
75181,9.393998,55.236607,611,25313,2016-04-26T12:35:18.380Z
75320,248.387143,266.721929,372,25314,2016-04-26T12:35:21.046Z
75320,266.721929,297.476672,372,25314,2016-04-26T12:35:24.046Z
75320,297.476672,314.217959,372,25314,2016-04-26T12:35:27.053Z
75320,314.217959,355.073542,372,25314,2016-04-26T12:35:30.136Z
75181,68.28765,93.814556,611,25313,2016-04-26T12:35:51.377Z
75181,93.814556,114.423246,611,25313,2016-04-26T12:35:54.420Z
75181,120.490989,86.800383,611,25313,2016-04-26T12:36:00.388Z
75181,86.800383,116.734053,611,25313,2016-04-26T12:36:03.377Z
6099,610.461,2.099,611,25313,2016-04-26T12:40:43.120Z
77140,404.260146,239.213504,414,25315,2016-04-26T12:42:16.463Z
77140,239.213504,269.272724,414,25315,2016-04-26T12:42:19.521Z
6099,42.659,152.862706,611,25313,2016-04-26T12:42:39.371Z
6099,159.103706,199.326142,611,25313,2016-04-26T12:42:48.403Z
6099,199.326142,282.401668,611,25313,2016-04-26T12:42:51.370Z
75181,151.632711,174.357173,611,25313,2016-04-26T12:43:48.431Z
75181,207.032821,219.740319,611,25313,2016-04-26T12:44:15.399Z
75181,219.740319,244.591291,611,25313,2016-04-26T12:44:18.400Z
77140,404.312724,369.828064,414,25315,2016-04-26T12:44:37.436Z
76918,616.101,57.50688218390804,617,25318,2016-04-26T12:46:55.297Z
76416,371.541,4.663583,372,25314,2016-04-26T12:49:13.098Z
75181,353.056763,371.247653,611,25313,2016-04-26T12:49:36.411Z
75181,419.06787,432.296107,611,25313,2016-04-26T12:50:33.416Z
75181,432.296107,449.192523,611,25313,2016-04-26T12:50:36.411Z
75181,510.317418,533.077102,611,25313,2016-04-26T12:51:57.419Z
76918,360.176257,462.030486,617,25318,2016-04-26T12:52:01.222Z
75181,542.262126,569.641827,611,25313,2016-04-26T12:52:06.418Z
76918,465.038445,489.179512,617,25318,2016-04-26T12:52:07.222Z
75181,572.114686,607.191594,611,25313,2016-04-26T12:52:12.412Z
76918,522.438179,536.048405,617,25318,2016-04-26T12:52:43.223Z
76918,536.048405,555.022957,617,25318,2016-04-26T12:52:46.223Z
76918,555.022957,584.494701,617,25318,2016-04-26T12:52:49.222Z
76918,587.492076,593.139289,617,25318,2016-04-26T12:52:55.223Z
76918,616.101,575.953543,617,25318,2016-04-26T12:53:22.224Z
76416,413.361,3.036291,414,25315,2016-04-26T12:55:31.525Z
75181,97.755171,132.838688,372,25314,2016-04-26T12:55:31.766Z
75181,141.441451,153.759821,372,25314,2016-04-26T12:55:40.752Z
75181,153.759821,173.153586,372,25314,2016-04-26T12:55:43.755Z
75181,181.756349,198.986925,372,25314,2016-04-26T12:55:52.764Z
75181,198.986925,206.74819,372,25314,2016-04-26T12:55:55.801Z
75181,206.74819,218.192097,372,25314,2016-04-26T12:55:58.756Z
75206,0.417,29.63132586206897,213,25181,2016-04-26T12:57:16.983Z
76555,46.5462,3.457455,213,25181,2016-04-26T12:58:20.199Z
77140,190.780083,48.331316,414,25317,2016-04-26T12:59:08.889Z
75181,262.101634,283.80977,372,25314,2016-04-26T13:01:28.772Z
75181,283.80977,307.816235,372,25314,2016-04-26T13:01:31.760Z
75181,307.816235,328.600965,372,25314,2016-04-26T13:01:34.760Z
75181,328.600965,364.898275,372,25314,2016-04-26T13:01:37.761Z
75768,51.881,103.25489558007472,213,25181,2016-04-26T13:02:55.474Z
75768,103.25489558007472,135.02456454559197,213,25181,2016-04-26T13:02:58.394Z
75768,135.02456454559197,154.770652,213,25181,2016-04-26T13:03:01.327Z
76555,178.0934327586207,169.315081,213,25181,2016-04-26T13:03:42.003Z
76555,199.099803,15.089086,213,25181,2016-04-26T13:04:15.001Z
76555,15.089086,24.498663,213,25181,2016-04-26T13:04:18.003Z
76555,3.411214,18.93961034482759,213,25181,2016-04-26T13:07:09.262Z
8648,255.292167,248.87564935064933,491,25312,2016-04-26T13:08:17.294Z
75566,1.68,527.349151,617,25318,2016-04-26T13:08:59.571Z
75566,530.589151,507.830005,617,25318,2016-04-26T13:09:05.592Z
75566,507.830005,445.899517,617,25318,2016-04-26T13:09:08.603Z
75566,445.899517,422.2026,617,25318,2016-04-26T13:09:11.571Z
8648,402.554602,395.298017,491,25312,2016-04-26T13:11:26.279Z
8648,398.458017,393.296042,491,25312,2016-04-26T13:11:32.278Z
8648,441.295063,433.345779,491,25312,2016-04-26T13:12:23.286Z
8648,433.345779,417.8407467532468,491,25312,2016-04-26T13:12:26.307Z
8648,417.8407467532468,412.391874,491,25312,2016-04-26T13:12:29.274Z
8648,412.391874,393.98685,491,25312,2016-04-26T13:12:32.276Z
76467,1.722086,16.819602,213,25181,2016-04-26T13:13:09.928Z
76467,16.819602,146.01828620689656,213,25181,2016-04-26T13:13:13.012Z
76457,20.968743,27.054805,213,25181,2016-04-26T13:14:35.001Z
8648,489.699537,163.79675324675324,491,25312,2016-04-26T13:14:35.266Z
8648,163.79675324675324,152.664935,491,25312,2016-04-26T13:14:38.295Z
76457,86.201539,105.484417,213,25181,2016-04-26T13:15:40.269Z
76918,14.658708,78.128599,325,25310,2016-04-26T13:16:15.692Z
8648,226.977081,236.279868,491,25312,2016-04-26T13:16:17.258Z
75181,380.984599,392.951215,414,25315,2016-04-26T13:16:22.485Z
